1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,mean
Kuwait,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.075
Luxembourg,0.28499496475327296,0.31584191298571906,0.42815249266862176,0.5373665480427047,0.4588414634146343,0.5702099737532808,0.5976562499999999,0.5311622683885459,0.569277108433735,0.5955642530984997,0.5275590551181102,0.5973154362416108,0.6089874525824337,0.6632591701743835,0.660436137071651,0.7187196896217264,0.6920115495668913,0.6823295830575778,0.5030599755201959,0.48184109793670055,0.4831596175381169,0.49332730151549425,0.5572407045009785,0.45145145145145144,0.513896703049398,0.5142918547173866,0.5711916607438996,0.4916387959866221,0.5224784532960633,0.5090602612726507,0.4722111155537785,0.44381169324221714,0.42386068914412744,0.42383991719855096,0.3921998986999831,0.3819770263711374,0.5267999292411109,0.7486735548729404,0.7572585984048421,0.7437500000000001,0.7644107208420022,0.7607727947188323,0.6939062061218759,0.7263222632226324,0.6011218448114677,,0.5554053208655079
Malta,0.4561933534743203,0.49518432414480235,0.5601173020527859,0.4884341637010676,0.38643292682926833,0.4520997375328083,0.45312499999999994,,0.5120481927710844,0.5042400521852577,0.42350956130483686,0.4099552572706935,0.3988911584476219,0.4738424533974744,0.47040498442367595,0.495635305528613,0.5251844722489574,0.5532759761747187,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5577569432159915,0.7921126935368765,0.7919359414898648,0.7906250000000001,0.7858279280381838,0.788026526966054,0.7304128053917438,0.7447724477244774,0.6167030227485197,,0.7421988075136294
Mauritius,,,,,0.4740853658536586,0.4914698162729659,0.39453124999999994,0.39921392476137,0.4698795180722893,0.45205479452054803,0.3700787401574803,0.4407158836689038,0.4747592646629706,0.47985568250150323,0.4859813084112149,0.5311994827028774,0.5765158806544755,0.6227663798808736,0.4418604651162791,0.46783680328634114,0.4332890543181107,0.38475458041167165,0.41291585127201574,0.2992992992992993,0.3113536626533139,0.3187191059531485,0.343757403458896,0.3177257525083612,0.33379920801304447,0.3025705857564264,0.28028788484606154,0.29195140470766895,0.28492034086698775,0.28928756253234433,0.253756542292757,0.22666235237016666,0.35653635237926756,0.5314778615532594,0.5365845969546987,0.5375000000000001,0.5471790478521601,0.5336583593253187,0.4945240101095198,0.23400984009840103,0.3642879401682767,,0.40960032098109583
Mexico,0.0,0.0,0.09457478005865103,0.05604982206405694,0.05640243902439023,0.17486876640419943,0.12109374999999999,0.2560359348680517,0.2831325301204819,0.24005218525766472,0.23790776152980878,0.2897091722595078,0.29384301138021596,0.3325315694527961,0.31775700934579443,0.3921758810216618,0.3230670516522297,0.3613500992720053,0.25091799265605874,0.262440481747736,0.26100892683081633,0.1805021488351052,0.17294520547945208,0.14674674674674673,0.17497468211995051,0.1680636148721255,0.15801942667614308,0.1306577480490524,0.15373864430468204,,,,,,,,0.20175128250486468,0.27022247044587167,0.2875382238895368,0.28750000000000003,0.2770162770774691,0.2883747691003241,0.27267621454647567,0.3511685116851169,0.22405733873480832,,0.21975980184246977
Morocco,0.2447129909365559,0.28263035536366654,0.36950146627565983,0.5284697508896798,0.34451219512195136,0.5045931758530183,0.46484375,0.5002807411566537,0.4186746987951808,0.4292237442922374,0.3897637795275591,0.37919463087248323,0.3930551502772105,0.4197233914612146,0.43302180685358255,0.5150339476236663,0.5412255373756818,0.5665122435473197,0.419828641370869,0.4234898702268695,0.46729171105902406,0.432255145894594,0.4275929549902152,0.34534534534534533,,0.39179024285407255,0.4195688225538972,0.3823857302118171,,,0.35825669732107157,0.33181473044798787,0.32752871433864394,0.3444885285492496,0.34661489110248184,0.36903413687105646,0.5666018043516716,0.699028824971299,0.6879039122347971,0.7031250000000001,,,,,,,0.43699781245725094
Myanmar,,0.07738292925938225,0.08027859237536658,0.0,0.047637195121951255,0.19291338582677164,0.09375000000000001,0.22515440763615946,0.20813253012048194,0.20189171559034574,0.1796962879640045,0.16778523489932887,0.15903122264371172,0.19001803968731207,0.16542056074766356,0.16488845780795341,0.10458774462624319,0.10191925876902715,0.11383108935128519,0.1249649892633741,0.11230397468388863,0.08233431350373221,0.06922700587084149,0.05185185185185186,0.06740182288736357,0.06984741027294218,0.04809286898839138,0.0,0.0,0.025705857564264637,0.01639344262295082,0.016894457099468487,0.03612449055205632,0.04916336035880627,,,,,,,0.11638722310610695,0.14392998819004937,0.13900589721988207,0.1423739237392374,0.0,,0.09964004026847884
Netherlands,,0.5217535702424444,0.5894428152492668,0.6530249110320286,0.5731707317073172,0.6259842519685038,0.62109375,0.5957327344188658,0.6234939759036146,0.6020874103065885,0.5219347581552305,0.4994407158836689,0.5039393055150277,0.5610342754058929,0.6043613707165109,0.6960879405108309,0.6952197625922361,0.6955658504301787,0.5397796817625459,0.5728690131640369,0.5398307121063058,0.5317801402397648,0.5058708414872799,0.39939939939939945,0.46663666029031176,0.4326241134751774,0.4622127457948354,0.41583054626532884,0.42464477055672023,0.4310998735777497,0.4042383046781287,0.36598329536826124,0.35346424601704335,0.3513886493013627,0.35167989194664867,0.33667691312085424,0.45382982487174944,0.6214589344999844,0.6406166262097663,0.6125,0.5777750581324196,0.5790812464040215,0.5619208087615838,0.6186961869618697,0.4920535992521034,,0.5278934139473515
Norway,0.5166163141993958,0.4520092992361341,0.5527859237536656,0.5551601423487544,0.5312500000000001,0.573490813648294,0.5546875,0.5620437956204379,0.6746987951807231,0.7358121330724072,0.6147356580427445,0.5973154362416108,0.6235774730084623,0.7143716175586288,0.7320872274143302,0.7219527966375687,0.6727622714148219,0.6393117140966248,0.48347613219094243,0.4981794416954533,0.46729171105902406,0.4435648043429089,0.4960861056751468,0.44744744744744747,0.5273995724091369,0.4970986460348163,0.5356550580431179,0.48272017837235226,0.5550896808758444,0.528023598820059,0.5181927229108356,0.46659073652239935,0.48128936643201187,0.4686907020872865,0.47155157859192975,0.4369843067464812,0.5975588183265521,0.773495919823761,0.8140033416348791,0.8406250000000001,0.8041855342063395,0.7365472549435244,0.6349340073013199,0.6371463714637148,0.48582112807728256,,0.5812070683890928
Peru,0.170862705605908,0.1232148787778147,0.20454545454545453,0.16370106761565836,0.13871951219512194,0.2322834645669291,0.19140625,0.32622122403144305,0.46084337349397597,0.37051532941943904,0.3194600674915636,0.24217002237136467,0.28800700320980455,0.3926638604930847,0.35202492211838005,0.2812803103782735,0.27045235803657364,0.22303110522832562,0.22399020807833533,0.24843618709737653,0.26780945817899904,0.24903867903189328,0.2832681017612525,0.2512512512512512,0.2978507932935749,0.28433268858800775,0.3011134802179578,0.22853957636566333,0.2243186582809224,0.2498946481247366,0.2263094762095162,0.22930903568716782,0.2293442015561319,0.22546144557529757,0.2486915414485902,0.2476945478077981,0.3454802759596674,0.4197772192745663,0.4577724535796475,0.47500000000000003,0.4829274262636153,0.47309450988704843,0.44397641112047176,0.41574415744157445,0.23028980990962916,,0.28915820336821796
Portugal,,0.1464629691132514,0.2338709677419355,0.19483985765124562,0.23780487804878053,0.3110236220472441,0.23046875,0.32622122403144305,0.3765060240963856,0.40313111545988267,0.3700787401574803,0.42114093959731547,0.43390720747009054,0.47083583884546,0.4797507788161994,0.4633042353701907,0.505935194096888,0.5466578424884183,0.39534883720930225,0.4211558211184763,0.45142380457993114,0.39606423885998654,0.4398238747553816,0.3733733733733734,0.44188139979745705,0.41328175370728554,0.45036721156124143,0.40914158305462656,0.4199860237596087,0.4121365360303414,0.39424230307876845,0.37167805618830674,0.3442015561319007,0.33586337760910817,0.3398615566435928,0.3269697459957936,0.44498496373606927,0.5656086133606378,0.5901768544497336,0.6375000000000001,0.6175498714967568,0.6668988280895134,0.6124684077506318,0.6617466174661747,0.5014023060143347,,0.4224335841102398
Romania,,,,,,,,,,0.02120026092628831,0.017716535433070873,0.021812080536912734,0.026845637583892617,0.06794948887552615,0.07352024922118379,0.10313611380536694,0.10587102983638115,0.13037723362011913,0.5275397796817626,0.5191858836709924,0.5058280553653925,0.4209454874462792,0.4006849315068494,0.32332332332332336,0.33835940137279175,0.3380614657210402,0.38166311300639666,0.31549609810479373,0.3477754484043792,0.32574799831437,0.3062774890043982,0.30144267274107817,0.2923304927751019,0.27893738140417457,0.2824582137430356,0.2638731596828992,0.35211392181142753,0.4477023798442396,0.4924497966646701,0.5375000000000001,0.5257618406559784,0.5094328195500106,0.47767481044650373,0.5387453874538746,0.3237768775319414,,0.3123199127518457
Singapore,0.23464249748237662,0.2560611092660246,0.3548387096774193,0.3861209964412813,0.3216463414634147,0.3963254593175852,0.32421875,0.38798427849522743,0.43072289156626514,0.461839530332681,0.43475815523059613,0.43512304250559286,0.42515319521447337,0.4137101623571857,0.3302180685358255,0.3824765599741351,0.4128970163618864,0.48047650562541366,0.31701346389228885,0.34880029875828583,0.3630168970535565,0.34403980999773814,0.3713307240704502,0.2932932932932933,0.3361089231461686,0.3036750483558994,0.29637526652452023,0.26198439241917504,0.27789424644770555,0.2878213232195533,0.23230707716913235,0.21222475322703113,0.1922934420155613,0.1823356908745903,0.184534864089144,0.1910694062449442,0.28798867857774635,0.37633808061063007,0.3789603102045963,0.39062500000000006,0.40031819850691475,0.3822487357296431,0.3597304128053917,0.36654366543665445,0.2271735743222187,,0.33411686326311596
South Africa,0.32192010741859683,0.355695782132182,0.439149560117302,0.461743772241993,0.4054878048780488,0.47506561679790027,0.44921875000000006,0.48062886019090406,0.496987951807229,0.4846705805609916,0.46287964004499427,0.46308724832214776,0.5214473300262621,0.6241731809981959,0.6168224299065419,0.6605237633365664,0.6920115495668913,0.7981469225678359,0.5275397796817626,0.5285220801045654,0.46502486727629655,0.4684460529292016,0.49119373776908026,0.4254254254254254,0.5003938336896591,0.47990543735224583,0.5427623785832741,0.47603121516165,0.47356161192639185,0.4879898862199747,0.4422231107556977,0.41154138192862566,0.425713227121156,0.42556494738657924,0.44453824075637344,0.42889500080893067,0.5732354502034317,0.7269539855409722,0.7572585984048421,0.7625000000000001,0.7613511198139763,0.7638009871907459,0.7191800056163998,0.797047970479705,0.6447491430352135,,0.5369113405794836
South Korea,0.12051023833501172,0.11325141149119893,0.22653958944281524,0.23932384341637017,0.2644817073170732,0.31430446194225714,0.2734375,0.3542953396967996,0.3644578313253013,0.36073059360730597,0.3194600674915636,0.3260626398210291,0.31718704406186177,0.3505712567648827,0.35202492211838005,0.39864209505334625,0.396855951235162,0.3911317008603574,0.2949816401468788,0.29044907104845485,0.2904778960062746,0.26261026916987107,0.28082191780821925,0.24124124124124122,0.2820974457072128,0.2585428755641521,0.2703150912106136,0.23076923076923075,0.2709061262520382,0.27096502317741256,0.24830067972810874,0.24259681093394075,0.22378658762504633,0.22201138519924102,0.22505487084247847,0.2331337971202071,0.3145232619847868,0.41357162803686115,0.4104851675546168,0.42500000000000004,0.42785460775914824,0.4095024679768647,0.36534681269306374,0.38499384993849944,0.26145216578373326,,0.3007791136724203
Spain,0.045988586774085266,0.07505812022583858,0.11656891495601171,0.038701067615658336,0.0567835365853659,0.14107611548556429,0.07539062499999999,0.21111734980348118,0.21084337349397592,0.2041748206131768,0.16338582677165356,0.20861297539149887,0.21797490516486726,0.3205051112447384,0.3862928348909657,0.4633042353701907,0.45460378569136994,0.5168762409000662,0.3488372093023256,0.3628045934086453,0.3630168970535565,0.31237276634245653,0.3346379647749511,0.2952952952952953,0.34511083605266124,0.3122716526971846,0.3390191897654584,0.2976588628762542,0.3081761006289308,0.3131057732827644,0.27628948420631744,0.25208807896735,0.2534271952575028,0.2530619285837502,0.25544487590747933,0.25254813137032844,0.2747213868742261,0.3111793726147258,0.3789603102045963,0.36250000000000004,0.3513645820584996,0.40041789056112415,0.37657961246840777,0.4003690036900369,0.23028980990962916,,0.2770846051140659
Sweden,0.3924135615978517,0.355695782132182,0.43548387096774194,0.39056939501779364,0.4588414634146343,0.5144356955380577,0.42968750000000006,0.416058394160584,0.4156626506024097,0.43248532289628183,0.3700787401574803,0.38758389261744974,0.4309892033848848,0.5580276608538784,0.5389408099688472,0.6669899773682508,0.6663458453641322,0.6757114493712774,0.4981640146878824,0.4585006068527681,0.39248586622901466,0.33046821985976027,0.33219178082191786,0.5155155155155154,0.5971643974344549,0.5701697829357404,0.6730632551528074,0.6187290969899666,0.6296296296296297,0.5680573114201433,0.5141943222710915,0.4855732725892179,0.4794368284549833,0.4738657926513714,0.46479824413304066,0.4418378903090115,0.5776578807712718,0.8045238760122869,0.8234607988398852,0.8031250000000001,0.7766491249541061,0.769857372134573,0.7135636057287279,0.7878228782287824,0.6634465565596758,,0.5399989808129192
Switzerland,,,,,,,,,0.14487951807228916,0.12361382909328117,0.1234533183352081,0.12919463087248323,0.14298220017508026,0.17919422730006013,0.20124610591900313,0.22405431619786612,0.23612447866538339,0.22766379880873597,0.16009791921664626,0.17724768929138268,0.17962923503089706,0.14250169644876726,0.15900195694716243,0.13713713713713713,0.16822324744008102,0.1558134536857941,0.18715944089078418,0.14024526198439238,0.16841369671558348,0.17214496418036243,0.1601359456217513,0.1493925588458618,0.1463505001852538,0.1449025357943764,0.14435252405875398,0.13379712020708623,0.19976118874933663,0.27022247044587167,0.27555877809652907,0.27656250000000004,0.2693672745074043,0.26717742179692944,0.2389778152204437,0.2604551045510455,0.10470551573698969,,0.18166868584394633
Thailand,0.11379657603222557,0.10328794420458316,0.2631964809384164,0.14590747330960854,0.12347560975609762,0.22900262467191598,0.16015624999999997,0.2869174620999439,0.3132530120481928,0.3183300717547293,0.2575928008998875,0.3036912751677852,0.3201050481470674,0.3535778713168971,0.3582554517133956,0.39864209505334625,0.43535450753930066,0.4771674387822634,0.3757649938800489,0.40014937914293713,0.3516826781399186,0.32368242479077136,0.3566536203522505,0.30530530530530525,0.35411274895915384,0.32086825703846983,0.2916370528310827,0.22630992196209587,0.23363615187514558,0.2541087231352718,0.24630147940823668,0.2501898253606682,0.2515746572804743,0.2599620493358634,0.24700320783386795,0.22666235237016666,0.32115690783654693,0.4104688324180085,0.4388575391696352,0.4875,0.4492718149553299,0.48823547224661595,0.41308621173827575,0.449569495694957,0.2832658148956061,,0.3106383758087191
Tunisia,0.3420610943269554,0.39554965127864494,0.45747800586510257,0.5462633451957296,0.47027439024390244,0.547244094488189,0.5859375,0.5508141493542954,0.5512048192771085,0.5825179386823223,0.5444319460067492,0.5553691275167786,0.5798074117303765,0.6031268791340949,0.6355140186915887,0.624959586162302,0.6182226499839589,0.6293845135671741,0.45165238678090575,0.47017085239473433,0.4627580234935689,0.4503505994118978,0.4740704500978475,0.38738738738738737,0.4238775739844718,0.3702987320008596,0.4195688225538972,0.3645484949832776,0.3803866759841603,0.39106616097766544,0.3662534986005598,0.329916476841306,0.32197110040755833,0.3082628946006555,0.2959648826608138,0.29137679987057113,0.43392888731646906,0.5904309783114585,0.6027867973897418,0.6375000000000001,0.6236690735528088,,,,,,0.4797160651489729
Turkey,0.19436052366565962,0.23945533045499834,0.2851906158357771,0.3016014234875445,0.33307926829268303,0.3963254593175852,0.34765625,0.3486805165637283,0.34939759036144585,0.37703848662752776,,0.2980984340044743,0.22381091333527872,0.2814191220685508,0.29906542056074764,0.35014548981571286,0.31344241257619504,0.3315684976836532,0.24602203182374538,0.28578097283166837,0.2927447397890021,0.27618185930784894,0.33708414872798437,0.25725725725725723,0.3203555755598065,0.38534278959810875,0.3129590144515517,,,,,,,,,,0.37201485936670786,0.5376834527909645,0.5807193972447274,0.5593750000000001,0.5410598457961081,0.5366865517972322,0.4832912103341758,0.5172201722017221,0.3705204113430975,,0.35664671556780764
United Kingdom,0.5166163141993958,0.4652939222849552,0.6700879765395894,0.7286476868327404,0.6189024390243903,0.6128608923884514,0.5703125,0.553621560920831,0.6385542168674699,0.680365296803653,0.6316085489313834,0.5973154362416108,0.6323314852640795,0.6963319302465423,0.6978193146417445,0.7090203685741997,0.6984279756175811,0.7154202514890802,0.5544675642594858,0.5728690131640369,0.5488980872372161,0.4955892332051573,0.5474559686888455,0.4454454454454454,0.5003938336896591,0.4863528906082098,0.5593461265103057,0.5117056856187291,0.5411134404845097,0.5217024863042562,0.4762095161935226,0.4419134396355353,0.44238606891441273,0.4221148870105227,0.4175249029208171,0.4013913606212587,0.5666018043516716,0.7207483943032671,0.7698685413448503,0.7906250000000001,0.7491127157018724,0.7395754474154378,0.6742488065150238,0.7324723247232473,0.5980056092240573,,0.5924817046879789
United States,0.1406512252433703,0.1464629691132514,0.2338709677419355,0.14590747330960854,0.11966463414634146,0.22900262467191598,0.15234375,0.27568781583380125,0.2831325301204819,0.28571428571428575,0.2407199100112486,0.19742729306487697,0.20630288882404435,0.2543595911004209,0.24922118380062305,0.3113482056256062,0.3006095604748155,0.31833223031105234,0.21664626682986535,0.2344318924470171,0.22383268879408444,0.2083239086179598,0.22455968688845404,0.19519519519519518,0.23258692472150336,0.228454760369654,0.25610045013030086,0.21070234113712372,0.23130677847658979,0.22671723556679313,0.17273090763694524,0.15223993925588458,0.15135235272323083,0.1650853889943074,0.17440486240081038,0.16518362724478242,0.2083849283566248,0.2162338266778367,0.2405661864380063,0.27468750000000003,0.27854607759148214,0.2974593465160646,0.2839090143218197,0.3019680196801969,0.13991897787472732,,0.222273071644332
Uruguay,0.20443101711983885,0.10993025572899369,0.2668621700879765,0.1903914590747331,0.30259146341463417,0.36679790026246717,0.328125,0.34306569343065696,0.3945783132530121,0.42270058708414876,0.296962879640045,0.33165548098434006,0.314269039976656,0.4197233914612146,0.45794392523364486,0.47623666343355964,0.4481873596406801,0.44076770350761085,0.3586291309669522,0.38614508449257773,0.3879521786635596,0.4141596923772902,0.4300391389432485,0.31531531531531526,0.36986609654551594,0.3359123146357189,0.3674484719260839,0.2798216276477146,0.27323549965059396,0.3004635482511589,0.2922830867652939,0.30144267274107817,0.3052982586143016,0.29101259272037255,0.30440655073442513,0.2800517715580003,0.3830709357863081,0.5500946352663749,0.5649569685697171,0.5718750000000001,0.553298249908212,0.5518275141567999,0.4973322100533558,0.5264452644526446,0.5387971330632595,,0.3743644721586686
